Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [486]
-----------------------------------------------
                0.00    0.00       1/1           DirectedGraph::findEulerianCircuit() [449]
[506]    0.0    0.00    0.00       1         std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [506]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::deque() [504]
-----------------------------------------------
                0.00    0.00       1/1           DirectedGraph::findEulerianCircuit() [449]
[507]    0.0    0.00    0.00       1         std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [507]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [505]
-----------------------------------------------
                0.00    0.00       1/1           DirectedGraph::findEulerianCircuit() [449]
[508]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::rbegin() [508]
                0.00    0.00       1/4           std::vector<int, std::allocator<int> >::end() [294]
                0.00    0.00       1/5           std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::reverse_iterator(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [222]
-----------------------------------------------
                0.00    0.00       1/1           DirectedGraph::findEulerianCircuit() [449]
[509]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector() [509]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [491]
-----------------------------------------------
                0.00    0.00       1/1           DirectedGraph::findEulerianCircuit() [449]
[510]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::~vector() [510]
                0.00    0.00       1/7           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [126]
                0.00    0.00       1/1           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [523]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [492]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> > const&) [467]
[511]    0.0    0.00    0.00       1         std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_AllocNode(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >&) [511]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_base<int, std::pair<int const, bool>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base() [513]
[512]    0.0    0.00    0.00       1         std::__detail::_Hash_code_base<int, std::pair<int const, bool>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base() [512]
                0.00    0.00       1/5           std::__detail::_Hashtable_ebo_helper<1, std::hash<int>, true>::_Hashtable_ebo_helper() [225]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, bool>, std::allocator<std::pair<int const, bool> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [471]
[513]    0.0    0.00    0.00       1         std::__detail::_Hashtable_base<int, std::pair<int const, bool>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base() [513]
                0.00    0.00       1/5           std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_Hashtable_ebo_helper() [224]
                0.00    0.00       1/1           std::__detail::_Hash_code_base<int, std::pair<int const, bool>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base() [512]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> > const&) [467]
[514]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&&) [514]
                0.00    0.00       1/2           std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&& std::forward<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >(std::remove_reference<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::type&) [446]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >, true>::_Hashtable_ebo_helper<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&&) [519]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, bool>, std::allocator<std::pair<int const, bool> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long) [469]
[515]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > >::_M_allocate_buckets(unsigned long) [515]
                0.00    0.00       1/18          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > >::_M_node_allocator() [47]
                0.00    0.00       1/6           std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::allocate(std::allocator<std::__detail::_Hash_node_base*>&, unsigned long) [173]
                0.00    0.00       1/2           std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > const&) [390]
                0.00    0.00       1/6           std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**) [207]
                0.00    0.00       1/12          std::allocator<std::__detail::_Hash_node_base*>::~allocator() [89]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, bool>, std::allocator<std::pair<int const, bool> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [399]
[516]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [516]
                0.00    0.00       1/6           std::pointer_traits<std::__detail::_Hash_node_base**>::pointer_to(std::__detail::_Hash_node_base*&) [165]
                0.00    0.00       1/18          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > >::_M_node_allocator() [47]
                0.00    0.00       1/2           std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > const&) [390]
                0.00    0.00       1/12          std::allocator<std::__detail::_Hash_node_base*>::~allocator() [89]
                0.00    0.00       1/6           std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::deallocate(std::allocator<std::__detail::_Hash_node_base*>&, std::__detail::_Hash_node_base**, unsigned long) [172]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, bool>, std::allocator<std::pair<int const, bool> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [471]
[517]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > >::_Hashtable_alloc() [517]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >, true>::_Hashtable_ebo_helper() [520]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, bool>, std::allocator<std::pair<int const, bool> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [472]
[518]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > >::~_Hashtable_alloc() [518]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >, true>::~_Hashtable_ebo_helper() [521]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&&) [514]
[519]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >, true>::_Hashtable_ebo_helper<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&&) [519]
                0.00    0.00       1/2           std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&& std::forward<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >(std::remove_reference<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::type&) [446]
                0.00    0.00       1/2           std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::allocator(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > const&) [386]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > >::_Hashtable_alloc() [517]
[520]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >, true>::_Hashtable_ebo_helper() [520]
                0.00    0.00       1/1           std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >::allocator() [462]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > >::~_Hashtable_alloc() [518]
[521]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >, true>::~_Hashtable_ebo_helper() [521]
                0.00    0.00       1/1           std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >::~allocator() [463]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [523]
[522]    0.0    0.00    0.00       1         void std::_Destroy<int*>(int*, int*) [522]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [487]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [510]
[523]    0.0    0.00    0.00       1         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [523]
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [522]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [447] __static_initialization_and_destruction_0(int, int) (graph3.cpp) [463] std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >::~allocator() [506] std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>()
 [448] DirectedGraph::printGraph() [388] std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::allocator() [507] std::stack<int, std::deque<int, std::allocator<int> > >::~stack()
 [449] DirectedGraph::findEulerianCircuit() [389] std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::~allocator() [96] std::tuple<int const&>::tuple<true, true>(int const&)
 [450] DirectedGraph::generateRandomGraph(int, int, int) [254] std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > const&) [97] std::tuple<int const&>::tuple(std::tuple<int const&>&&)
 [451] DirectedGraph::isStronglyConnected() [160] std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > const&) [182] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [363] DirectedGraph::dfs(int, std::unordered_map<int, bool, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, bool> > >&) [390] std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > const&) [183] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
 [364] DirectedGraph::addEdge(int, int) [89] std::allocator<std::__detail::_Hash_node_base*>::~allocator() [184] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
 [452] DirectedGraph::DirectedGraph() [391] std::allocator<int*>::allocator<int>(std::allocator<int> const&) [346] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [453] DirectedGraph::~DirectedGraph() [392] std::allocator<int*>::~allocator() [294] std::vector<int, std::allocator<int> >::end()
 [128] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::deallocate(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*, unsigned long) [255] std::allocator<std::_List_node<int> >::allocator() [295] std::vector<int, std::allocator<int> >::rend()
 [129] void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::destroy<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >(std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >*) [256] std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [127] std::vector<int, std::allocator<int> >::begin()
 [130] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::allocate(unsigned long, void const*) [119] std::allocator<std::_List_node<int> >::~allocator() [508] std::vector<int, std::allocator<int> >::rbegin()
 [365] void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > const&>(std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >*, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > const&) [393] std::allocator<int>::allocator() [347] std::vector<int, std::allocator<int> >::push_back(int const&)
 [226] void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [394] std::allocator<int>::~allocator() [509] std::vector<int, std::allocator<int> >::vector()
 [366] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::new_allocator() [257] std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [510] std::vector<int, std::allocator<int> >::~vector()
 [367] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::new_allocator(__gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > const&) [258] std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::~_Scoped_node() [418] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> >&&)
 [227] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::~new_allocator() [395] std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [296] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl()
 [228] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >::deallocate(std::__detail::_Hash_node<std::pair<int const, bool>, false>*, unsigned long) [396] std::conditional<std::is_lvalue_reference<std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> > const&>::value, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > const&, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >&&>::type std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::__fwd_value_for<std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> > const&>(std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >&) [185] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl()
 [229] void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >::destroy<std::pair<int const, bool> >(std::pair<int const, bool>*) [464] std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_update_bbegin(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*) [419] std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long)
 [230] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >::allocate(unsigned long, void const*) [465] std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_update_bbegin() [186] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node()
 [231] void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >::construct<std::pair<int const, bool>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, bool>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [331] std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long) [187] std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long)
 [454] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> >::new_allocator() [219] std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [188] std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*)
